dataset,horizon,model_combination,split,model_type,metric,value
ETT-small_ETTm2,24,PatchTST-PatchTST,train,Student_Follower,wape,3.584605
ETT-small_ETTm2,24,PatchTST-PatchTST,val,Student_Follower,mae,0.990527
ETT-small_ETTm2,24,PatchTST-PatchTST,val,Student_Follower,mse,2.317059
ETT-small_ETTm2,24,PatchTST-PatchTST,val,Student_Follower,mape,18.303850
ETT-small_ETTm2,24,PatchTST-PatchTST,val,Student_Follower,wape,6.132465
ETT-small_ETTm2,24,PatchTST-PatchTST,test,Student_Follower,mae,1.191075
ETT-small_ETTm2,24,PatchTST-PatchTST,test,Student_Follower,mse,3.745548
ETT-small_ETTm2,24,PatchTST-PatchTST,test,Student_Follower,mape,6.470273
ETT-small_ETTm2,24,PatchTST-PatchTST,test,Student_Follower,wape,4.527260
exchange_rate,192,DLinear-DLinear,train,Teacher,mae,0.026895
exchange_rate,192,DLinear-DLinear,train,Teacher,mse,0.001317
exchange_rate,192,DLinear-DLinear,train,Teacher,mape,4.584274
exchange_rate,192,DLinear-DLinear,train,Teacher,wape,4.495024
exchange_rate,192,DLinear-DLinear,val,Teacher,mae,0.040330
exchange_rate,192,DLinear-DLinear,val,Teacher,mse,0.002536
exchange_rate,192,DLinear-DLinear,val,Teacher,mape,5.269471
exchange_rate,192,DLinear-DLinear,val,Teacher,wape,5.280134
exchange_rate,192,DLinear-DLinear,test,Teacher,mae,0.036854
exchange_rate,192,DLinear-DLinear,test,Teacher,mse,0.002110
exchange_rate,192,DLinear-DLinear,test,Teacher,mape,4.914557
exchange_rate,192,DLinear-DLinear,test,Teacher,wape,4.888947
exchange_rate,192,DLinear-DLinear,train,Student_TaskOnly,mae,0.026895
exchange_rate,192,DLinear-DLinear,train,Student_TaskOnly,mse,0.001317
exchange_rate,192,DLinear-DLinear,train,Student_TaskOnly,mape,4.584272
exchange_rate,192,DLinear-DLinear,train,Student_TaskOnly,wape,4.495024
exchange_rate,192,DLinear-DLinear,val,Student_TaskOnly,mae,0.040330
exchange_rate,192,DLinear-DLinear,val,Student_TaskOnly,mse,0.002536
exchange_rate,192,DLinear-DLinear,val,Student_TaskOnly,mape,5.269471
exchange_rate,192,DLinear-DLinear,val,Student_TaskOnly,wape,5.280134
exchange_rate,192,DLinear-DLinear,test,Student_TaskOnly,mae,0.036854
exchange_rate,192,DLinear-DLinear,test,Student_TaskOnly,mse,0.002110
exchange_rate,192,DLinear-DLinear,test,Student_TaskOnly,mape,4.914557
exchange_rate,192,DLinear-DLinear,test,Student_TaskOnly,wape,4.888947
exchange_rate,192,DLinear-DLinear,train,Student_RDT,mae,0.026964
exchange_rate,192,DLinear-DLinear,train,Student_RDT,mse,0.001321
exchange_rate,192,DLinear-DLinear,train,Student_RDT,mape,4.595452
exchange_rate,192,DLinear-DLinear,train,Student_RDT,wape,4.506504
exchange_rate,192,DLinear-DLinear,val,Student_RDT,mae,0.040266
exchange_rate,192,DLinear-DLinear,val,Student_RDT,mse,0.002521
exchange_rate,192,DLinear-DLinear,val,Student_RDT,mape,5.261981
exchange_rate,192,DLinear-DLinear,val,Student_RDT,wape,5.271718
exchange_rate,192,DLinear-DLinear,test,Student_RDT,mae,0.036781
exchange_rate,192,DLinear-DLinear,test,Student_RDT,mse,0.002094
exchange_rate,192,DLinear-DLinear,test,Student_RDT,mape,4.906606
exchange_rate,192,DLinear-DLinear,test,Student_RDT,wape,4.879362
exchange_rate,192,DLinear-DLinear,train,Student_Follower,mae,0.033672
exchange_rate,192,DLinear-DLinear,train,Student_Follower,mse,0.001871
exchange_rate,192,DLinear-DLinear,train,Student_Follower,mape,5.780400
exchange_rate,192,DLinear-DLinear,train,Student_Follower,wape,5.627691
exchange_rate,192,DLinear-DLinear,val,Student_Follower,mae,0.040657
exchange_rate,192,DLinear-DLinear,val,Student_Follower,mse,0.002497
exchange_rate,192,DLinear-DLinear,val,Student_Follower,mape,5.275362
exchange_rate,192,DLinear-DLinear,val,Student_Follower,wape,5.322994
exchange_rate,192,DLinear-DLinear,test,Student_Follower,mae,0.040876
exchange_rate,192,DLinear-DLinear,test,Student_Follower,mse,0.002436
exchange_rate,192,DLinear-DLinear,test,Student_Follower,mape,5.468545
exchange_rate,192,DLinear-DLinear,test,Student_Follower,wape,5.422577
exchange_rate,24,DLinear-DLinear,train,Teacher,mae,0.010077
exchange_rate,24,DLinear-DLinear,train,Teacher,mse,0.000211
exchange_rate,24,DLinear-DLinear,train,Teacher,mape,1.707565
exchange_rate,24,DLinear-DLinear,train,Teacher,wape,1.682541
exchange_rate,24,DLinear-DLinear,val,Teacher,mae,0.015841
exchange_rate,24,DLinear-DLinear,val,Teacher,mse,0.000439
exchange_rate,24,DLinear-DLinear,val,Teacher,mape,2.072969
exchange_rate,24,DLinear-DLinear,val,Teacher,wape,2.074158
exchange_rate,24,DLinear-DLinear,test,Teacher,mae,0.012032
exchange_rate,24,DLinear-DLinear,test,Teacher,mse,0.000246
exchange_rate,24,DLinear-DLinear,test,Teacher,mape,1.611936
exchange_rate,24,DLinear-DLinear,test,Teacher,wape,1.595116
exchange_rate,24,DLinear-DLinear,train,Student_TaskOnly,mae,0.010077
exchange_rate,24,DLinear-DLinear,train,Student_TaskOnly,mse,0.000211
exchange_rate,24,DLinear-DLinear,train,Student_TaskOnly,mape,1.707565
exchange_rate,24,DLinear-DLinear,train,Student_TaskOnly,wape,1.682541
exchange_rate,24,DLinear-DLinear,val,Student_TaskOnly,mae,0.015841
exchange_rate,24,DLinear-DLinear,val,Student_TaskOnly,mse,0.000439
exchange_rate,24,DLinear-DLinear,val,Student_TaskOnly,mape,2.072969
exchange_rate,24,DLinear-DLinear,val,Student_TaskOnly,wape,2.074158
exchange_rate,24,DLinear-DLinear,test,Student_TaskOnly,mae,0.012032
exchange_rate,24,DLinear-DLinear,test,Student_TaskOnly,mse,0.000246
exchange_rate,24,DLinear-DLinear,test,Student_TaskOnly,mape,1.611936
exchange_rate,24,DLinear-DLinear,test,Student_TaskOnly,wape,1.595116
exchange_rate,24,DLinear-DLinear,train,Student_RDT,mae,0.010038
exchange_rate,24,DLinear-DLinear,train,Student_RDT,mse,0.000209
exchange_rate,24,DLinear-DLinear,train,Student_RDT,mape,1.700608
exchange_rate,24,DLinear-DLinear,train,Student_RDT,wape,1.675970
exchange_rate,24,DLinear-DLinear,val,Student_RDT,mae,0.015886
exchange_rate,24,DLinear-DLinear,val,Student_RDT,mse,0.000440
exchange_rate,24,DLinear-DLinear,val,Student_RDT,mape,2.078188
exchange_rate,24,DLinear-DLinear,val,Student_RDT,wape,2.080009
exchange_rate,24,DLinear-DLinear,test,Student_RDT,mae,0.012017
exchange_rate,24,DLinear-DLinear,test,Student_RDT,mse,0.000243
exchange_rate,24,DLinear-DLinear,test,Student_RDT,mape,1.609792
exchange_rate,24,DLinear-DLinear,test,Student_RDT,wape,1.593117
exchange_rate,24,DLinear-DLinear,train,Student_Follower,mae,0.010188
exchange_rate,24,DLinear-DLinear,train,Student_Follower,mse,0.000215
exchange_rate,24,DLinear-DLinear,train,Student_Follower,mape,1.726479
exchange_rate,24,DLinear-DLinear,train,Student_Follower,wape,1.700995
exchange_rate,24,DLinear-DLinear,val,Student_Follower,mae,0.016025
exchange_rate,24,DLinear-DLinear,val,Student_Follower,mse,0.000446
exchange_rate,24,DLinear-DLinear,val,Student_Follower,mape,2.096713
exchange_rate,24,DLinear-DLinear,val,Student_Follower,wape,2.098225
exchange_rate,24,DLinear-DLinear,test,Student_Follower,mae,0.012149
exchange_rate,24,DLinear-DLinear,test,Student_Follower,mse,0.000250
exchange_rate,24,DLinear-DLinear,test,Student_Follower,mape,1.627167
exchange_rate,24,DLinear-DLinear,test,Student_Follower,wape,1.610682
exchange_rate,336,DLinear-DLinear,train,Teacher,mae,0.036598
exchange_rate,336,DLinear-DLinear,train,Teacher,mse,0.002422
exchange_rate,336,DLinear-DLinear,train,Teacher,mape,6.322645
exchange_rate,336,DLinear-DLinear,train,Teacher,wape,6.138891
exchange_rate,336,DLinear-DLinear,val,Teacher,mae,0.054025
exchange_rate,336,DLinear-DLinear,val,Teacher,mse,0.004446
exchange_rate,336,DLinear-DLinear,val,Teacher,mape,7.004615
exchange_rate,336,DLinear-DLinear,val,Teacher,wape,7.056506
exchange_rate,336,DLinear-DLinear,test,Teacher,mae,0.049419
exchange_rate,336,DLinear-DLinear,test,Teacher,mse,0.004043
exchange_rate,336,DLinear-DLinear,test,Teacher,mape,6.534875
exchange_rate,336,DLinear-DLinear,test,Teacher,wape,6.566674
exchange_rate,336,DLinear-DLinear,train,Student_TaskOnly,mae,0.036598
exchange_rate,336,DLinear-DLinear,train,Student_TaskOnly,mse,0.002422
exchange_rate,336,DLinear-DLinear,train,Student_TaskOnly,mape,6.322647
exchange_rate,336,DLinear-DLinear,train,Student_TaskOnly,wape,6.138891
exchange_rate,336,DLinear-DLinear,val,Student_TaskOnly,mae,0.054025
exchange_rate,336,DLinear-DLinear,val,Student_TaskOnly,mse,0.004446
exchange_rate,336,DLinear-DLinear,val,Student_TaskOnly,mape,7.004615
exchange_rate,336,DLinear-DLinear,val,Student_TaskOnly,wape,7.056506
exchange_rate,336,DLinear-DLinear,test,Student_TaskOnly,mae,0.049419
exchange_rate,336,DLinear-DLinear,test,Student_TaskOnly,mse,0.004043
exchange_rate,336,DLinear-DLinear,test,Student_TaskOnly,mape,6.534875
exchange_rate,336,DLinear-DLinear,test,Student_TaskOnly,wape,6.566674
exchange_rate,336,DLinear-DLinear,train,Student_RDT,mae,0.036680
exchange_rate,336,DLinear-DLinear,train,Student_RDT,mse,0.002429
exchange_rate,336,DLinear-DLinear,train,Student_RDT,mape,6.336436
exchange_rate,336,DLinear-DLinear,train,Student_RDT,wape,6.152632
exchange_rate,336,DLinear-DLinear,val,Student_RDT,mae,0.054091
exchange_rate,336,DLinear-DLinear,val,Student_RDT,mse,0.004438
exchange_rate,336,DLinear-DLinear,val,Student_RDT,mape,7.012632
exchange_rate,336,DLinear-DLinear,val,Student_RDT,wape,7.065047
exchange_rate,336,DLinear-DLinear,test,Student_RDT,mae,0.049499
exchange_rate,336,DLinear-DLinear,test,Student_RDT,mse,0.004040
exchange_rate,336,DLinear-DLinear,test,Student_RDT,mape,6.543613
exchange_rate,336,DLinear-DLinear,test,Student_RDT,wape,6.577250
exchange_rate,336,DLinear-DLinear,train,Student_Follower,mae,0.036794
exchange_rate,336,DLinear-DLinear,train,Student_Follower,mse,0.002439
exchange_rate,336,DLinear-DLinear,train,Student_Follower,mape,6.356151
exchange_rate,336,DLinear-DLinear,train,Student_Follower,wape,6.171692
exchange_rate,336,DLinear-DLinear,val,Student_Follower,mae,0.054124
exchange_rate,336,DLinear-DLinear,val,Student_Follower,mse,0.004446
exchange_rate,336,DLinear-DLinear,val,Student_Follower,mape,7.017674
exchange_rate,336,DLinear-DLinear,val,Student_Follower,wape,7.069358
exchange_rate,336,DLinear-DLinear,test,Student_Follower,mae,0.049429
exchange_rate,336,DLinear-DLinear,test,Student_Follower,mse,0.004040
exchange_rate,336,DLinear-DLinear,test,Student_Follower,mape,6.536739
exchange_rate,336,DLinear-DLinear,test,Student_Follower,wape,6.567931
exchange_rate,720,DLinear-DLinear,train,Teacher,mae,0.053465
exchange_rate,720,DLinear-DLinear,train,Teacher,mse,0.004936
exchange_rate,720,DLinear-DLinear,train,Teacher,mape,9.485504
exchange_rate,720,DLinear-DLinear,train,Teacher,wape,9.035858
exchange_rate,720,DLinear-DLinear,val,Teacher,mae,0.104646
exchange_rate,720,DLinear-DLinear,val,Teacher,mse,0.016219
exchange_rate,720,DLinear-DLinear,val,Teacher,mape,13.327286
exchange_rate,720,DLinear-DLinear,val,Teacher,wape,13.678889
exchange_rate,720,DLinear-DLinear,test,Teacher,mae,0.070626
exchange_rate,720,DLinear-DLinear,test,Teacher,mse,0.008283
exchange_rate,720,DLinear-DLinear,test,Teacher,mape,9.261539
exchange_rate,720,DLinear-DLinear,test,Teacher,wape,9.406564
exchange_rate,720,DLinear-DLinear,train,Student_TaskOnly,mae,0.053465
exchange_rate,720,DLinear-DLinear,train,Student_TaskOnly,mse,0.004936
exchange_rate,720,DLinear-DLinear,train,Student_TaskOnly,mape,9.485502
exchange_rate,720,DLinear-DLinear,train,Student_TaskOnly,wape,9.035861
exchange_rate,720,DLinear-DLinear,val,Student_TaskOnly,mae,0.104646
exchange_rate,720,DLinear-DLinear,val,Student_TaskOnly,mse,0.016219
exchange_rate,720,DLinear-DLinear,val,Student_TaskOnly,mape,13.327286
exchange_rate,720,DLinear-DLinear,val,Student_TaskOnly,wape,13.678889
exchange_rate,720,DLinear-DLinear,test,Student_TaskOnly,mae,0.070626
exchange_rate,720,DLinear-DLinear,test,Student_TaskOnly,mse,0.008283
exchange_rate,720,DLinear-DLinear,test,Student_TaskOnly,mape,9.261539
exchange_rate,720,DLinear-DLinear,test,Student_TaskOnly,wape,9.406564
exchange_rate,720,DLinear-DLinear,train,Student_RDT,mae,0.053260
exchange_rate,720,DLinear-DLinear,train,Student_RDT,mse,0.004921
exchange_rate,720,DLinear-DLinear,train,Student_RDT,mape,9.454419
exchange_rate,720,DLinear-DLinear,train,Student_RDT,wape,9.001167
exchange_rate,720,DLinear-DLinear,val,Student_RDT,mae,0.105521
exchange_rate,720,DLinear-DLinear,val,Student_RDT,mse,0.016496
exchange_rate,720,DLinear-DLinear,val,Student_RDT,mape,13.436659
exchange_rate,720,DLinear-DLinear,val,Student_RDT,wape,13.793257
exchange_rate,720,DLinear-DLinear,test,Student_RDT,mae,0.071110
exchange_rate,720,DLinear-DLinear,test,Student_RDT,mse,0.008467
exchange_rate,720,DLinear-DLinear,test,Student_RDT,mape,9.326027
exchange_rate,720,DLinear-DLinear,test,Student_RDT,wape,9.471106
exchange_rate,720,DLinear-DLinear,train,Student_Follower,mae,0.057173
exchange_rate,720,DLinear-DLinear,train,Student_Follower,mse,0.005324
exchange_rate,720,DLinear-DLinear,train,Student_Follower,mape,10.161072
exchange_rate,720,DLinear-DLinear,train,Student_Follower,wape,9.662453
exchange_rate,720,DLinear-DLinear,val,Student_Follower,mae,0.103488
exchange_rate,720,DLinear-DLinear,val,Student_Follower,mse,0.016133
exchange_rate,720,DLinear-DLinear,val,Student_Follower,mape,13.130704
exchange_rate,720,DLinear-DLinear,val,Student_Follower,wape,13.527494
exchange_rate,720,DLinear-DLinear,test,Student_Follower,mae,0.070714
exchange_rate,720,DLinear-DLinear,test,Student_Follower,mse,0.008104
exchange_rate,720,DLinear-DLinear,test,Student_Follower,mape,9.282413
exchange_rate,720,DLinear-DLinear,test,Student_Follower,wape,9.418393
exchange_rate,96,DLinear-DLinear,train,Teacher,mae,0.019169
exchange_rate,96,DLinear-DLinear,train,Teacher,mse,0.000742
exchange_rate,96,DLinear-DLinear,train,Teacher,mape,3.256027
exchange_rate,96,DLinear-DLinear,train,Teacher,wape,3.199773
exchange_rate,96,DLinear-DLinear,val,Teacher,mae,0.030063
exchange_rate,96,DLinear-DLinear,val,Teacher,mse,0.001467
exchange_rate,96,DLinear-DLinear,val,Teacher,mape,3.909094
exchange_rate,96,DLinear-DLinear,val,Teacher,wape,3.939666
exchange_rate,96,DLinear-DLinear,test,Teacher,mae,0.023673
exchange_rate,96,DLinear-DLinear,test,Teacher,mse,0.000945
exchange_rate,96,DLinear-DLinear,test,Teacher,mape,3.162800
exchange_rate,96,DLinear-DLinear,test,Teacher,wape,3.138088
exchange_rate,96,DLinear-DLinear,train,Student_TaskOnly,mae,0.019169
exchange_rate,96,DLinear-DLinear,train,Student_TaskOnly,mse,0.000742
exchange_rate,96,DLinear-DLinear,train,Student_TaskOnly,mape,3.256027
exchange_rate,96,DLinear-DLinear,train,Student_TaskOnly,wape,3.199775
exchange_rate,96,DLinear-DLinear,val,Student_TaskOnly,mae,0.030063
exchange_rate,96,DLinear-DLinear,val,Student_TaskOnly,mse,0.001467
exchange_rate,96,DLinear-DLinear,val,Student_TaskOnly,mape,3.909094
exchange_rate,96,DLinear-DLinear,val,Student_TaskOnly,wape,3.939666
exchange_rate,96,DLinear-DLinear,test,Student_TaskOnly,mae,0.023673
exchange_rate,96,DLinear-DLinear,test,Student_TaskOnly,mse,0.000945
exchange_rate,96,DLinear-DLinear,test,Student_TaskOnly,mape,3.162800
exchange_rate,96,DLinear-DLinear,test,Student_TaskOnly,wape,3.138088
exchange_rate,96,DLinear-DLinear,train,Student_RDT,mae,0.019197
exchange_rate,96,DLinear-DLinear,train,Student_RDT,mse,0.000744
exchange_rate,96,DLinear-DLinear,train,Student_RDT,mape,3.260014
exchange_rate,96,DLinear-DLinear,train,Student_RDT,wape,3.204322
exchange_rate,96,DLinear-DLinear,val,Student_RDT,mae,0.030026
exchange_rate,96,DLinear-DLinear,val,Student_RDT,mse,0.001459
exchange_rate,96,DLinear-DLinear,val,Student_RDT,mape,3.904451
exchange_rate,96,DLinear-DLinear,val,Student_RDT,wape,3.934737
exchange_rate,96,DLinear-DLinear,test,Student_RDT,mae,0.023618
exchange_rate,96,DLinear-DLinear,test,Student_RDT,mse,0.000938
exchange_rate,96,DLinear-DLinear,test,Student_RDT,mape,3.156400
exchange_rate,96,DLinear-DLinear,test,Student_RDT,wape,3.130892
exchange_rate,96,DLinear-DLinear,train,Student_Follower,mae,0.019290
exchange_rate,96,DLinear-DLinear,train,Student_Follower,mse,0.000749
exchange_rate,96,DLinear-DLinear,train,Student_Follower,mape,3.276204
exchange_rate,96,DLinear-DLinear,train,Student_Follower,wape,3.219944
exchange_rate,96,DLinear-DLinear,val,Student_Follower,mae,0.030160
exchange_rate,96,DLinear-DLinear,val,Student_Follower,mse,0.001466
exchange_rate,96,DLinear-DLinear,val,Student_Follower,mape,3.921432
exchange_rate,96,DLinear-DLinear,val,Student_Follower,wape,3.952304
exchange_rate,96,DLinear-DLinear,test,Student_Follower,mae,0.023771
exchange_rate,96,DLinear-DLinear,test,Student_Follower,mse,0.000949
exchange_rate,96,DLinear-DLinear,test,Student_Follower,mape,3.176286
exchange_rate,96,DLinear-DLinear,test,Student_Follower,wape,3.151166
exchange_rate,192,DLinear-PatchTST,train,Teacher,mae,0.026895
exchange_rate,192,DLinear-PatchTST,train,Teacher,mse,0.001317
exchange_rate,192,DLinear-PatchTST,train,Teacher,mape,4.584274
exchange_rate,192,DLinear-PatchTST,train,Teacher,wape,4.495025
exchange_rate,192,DLinear-PatchTST,val,Teacher,mae,0.040330
exchange_rate,192,DLinear-PatchTST,val,Teacher,mse,0.002536
exchange_rate,192,DLinear-PatchTST,val,Teacher,mape,5.269471
exchange_rate,192,DLinear-PatchTST,val,Teacher,wape,5.280134
exchange_rate,192,DLinear-PatchTST,test,Teacher,mae,0.036854
exchange_rate,192,DLinear-PatchTST,test,Teacher,mse,0.002110
exchange_rate,192,DLinear-PatchTST,test,Teacher,mape,4.914557
exchange_rate,192,DLinear-PatchTST,test,Teacher,wape,4.888947
exchange_rate,192,DLinear-PatchTST,train,Student_TaskOnly,mae,0.029541
exchange_rate,192,DLinear-PatchTST,train,Student_TaskOnly,mse,0.001572
exchange_rate,192,DLinear-PatchTST,train,Student_TaskOnly,mape,5.032152
exchange_rate,192,DLinear-PatchTST,train,Student_TaskOnly,wape,4.937168
exchange_rate,192,DLinear-PatchTST,val,Student_TaskOnly,mae,0.034617
exchange_rate,192,DLinear-PatchTST,val,Student_TaskOnly,mse,0.001843
exchange_rate,192,DLinear-PatchTST,val,Student_TaskOnly,mape,4.524746
exchange_rate,192,DLinear-PatchTST,val,Student_TaskOnly,wape,4.532170
exchange_rate,192,DLinear-PatchTST,test,Student_TaskOnly,mae,0.033726
exchange_rate,192,DLinear-PatchTST,test,Student_TaskOnly,mse,0.001900
exchange_rate,192,DLinear-PatchTST,test,Student_TaskOnly,mape,4.574009
exchange_rate,192,DLinear-PatchTST,test,Student_TaskOnly,wape,4.474061
exchange_rate,192,DLinear-PatchTST,train,Student_RDT,mae,0.029713
exchange_rate,192,DLinear-PatchTST,train,Student_RDT,mse,0.001604
exchange_rate,192,DLinear-PatchTST,train,Student_RDT,mape,5.067774
exchange_rate,192,DLinear-PatchTST,train,Student_RDT,wape,4.965924
exchange_rate,192,DLinear-PatchTST,val,Student_RDT,mae,0.033751
exchange_rate,192,DLinear-PatchTST,val,Student_RDT,mse,0.001744
exchange_rate,192,DLinear-PatchTST,val,Student_RDT,mape,4.415145
exchange_rate,192,DLinear-PatchTST,val,Student_RDT,wape,4.418736
exchange_rate,192,DLinear-PatchTST,test,Student_RDT,mae,0.033936
exchange_rate,192,DLinear-PatchTST,test,Student_RDT,mse,0.001912
exchange_rate,192,DLinear-PatchTST,test,Student_RDT,mape,4.609536
exchange_rate,192,DLinear-PatchTST,test,Student_RDT,wape,4.501904
exchange_rate,192,DLinear-PatchTST,train,Student_Follower,mae,0.029868
exchange_rate,192,DLinear-PatchTST,train,Student_Follower,mse,0.001624
exchange_rate,192,DLinear-PatchTST,train,Student_Follower,mape,5.094932
exchange_rate,192,DLinear-PatchTST,train,Student_Follower,wape,4.991854
exchange_rate,192,DLinear-PatchTST,val,Student_Follower,mae,0.033503
exchange_rate,192,DLinear-PatchTST,val,Student_Follower,mse,0.001711
exchange_rate,192,DLinear-PatchTST,val,Student_Follower,mape,4.382751
exchange_rate,192,DLinear-PatchTST,val,Student_Follower,wape,4.386353
exchange_rate,192,DLinear-PatchTST,test,Student_Follower,mae,0.034209
exchange_rate,192,DLinear-PatchTST,test,Student_Follower,mse,0.001933
exchange_rate,192,DLinear-PatchTST,test,Student_Follower,mape,4.648658
exchange_rate,192,DLinear-PatchTST,test,Student_Follower,wape,4.538077
exchange_rate,24,DLinear-PatchTST,train,Teacher,mae,0.010077
exchange_rate,24,DLinear-PatchTST,train,Teacher,mse,0.000211
exchange_rate,24,DLinear-PatchTST,train,Teacher,mape,1.707566
exchange_rate,24,DLinear-PatchTST,train,Teacher,wape,1.682541
exchange_rate,24,DLinear-PatchTST,val,Teacher,mae,0.015841
exchange_rate,24,DLinear-PatchTST,val,Teacher,mse,0.000439
exchange_rate,24,DLinear-PatchTST,val,Teacher,mape,2.072969
exchange_rate,24,DLinear-PatchTST,val,Teacher,wape,2.074158
exchange_rate,24,DLinear-PatchTST,test,Teacher,mae,0.012032
exchange_rate,24,DLinear-PatchTST,test,Teacher,mse,0.000246
exchange_rate,24,DLinear-PatchTST,test,Teacher,mape,1.611936
exchange_rate,24,DLinear-PatchTST,test,Teacher,wape,1.595116
exchange_rate,24,DLinear-PatchTST,train,Student_TaskOnly,mae,0.010719
exchange_rate,24,DLinear-PatchTST,train,Student_TaskOnly,mse,0.000232
exchange_rate,24,DLinear-PatchTST,train,Student_TaskOnly,mape,1.819387
exchange_rate,24,DLinear-PatchTST,train,Student_TaskOnly,wape,1.789690
exchange_rate,24,DLinear-PatchTST,val,Student_TaskOnly,mae,0.015432
exchange_rate,24,DLinear-PatchTST,val,Student_TaskOnly,mse,0.000426
exchange_rate,24,DLinear-PatchTST,val,Student_TaskOnly,mape,2.021436
exchange_rate,24,DLinear-PatchTST,val,Student_TaskOnly,wape,2.020484
exchange_rate,24,DLinear-PatchTST,test,Student_TaskOnly,mae,0.011925
exchange_rate,24,DLinear-PatchTST,test,Student_TaskOnly,mse,0.000242
exchange_rate,24,DLinear-PatchTST,test,Student_TaskOnly,mape,1.603909
exchange_rate,24,DLinear-PatchTST,test,Student_TaskOnly,wape,1.580964
exchange_rate,24,DLinear-PatchTST,train,Student_RDT,mae,0.010650
exchange_rate,24,DLinear-PatchTST,train,Student_RDT,mse,0.000235
exchange_rate,24,DLinear-PatchTST,train,Student_RDT,mape,1.804548
exchange_rate,24,DLinear-PatchTST,train,Student_RDT,wape,1.778177
exchange_rate,24,DLinear-PatchTST,val,Student_RDT,mae,0.015147
exchange_rate,24,DLinear-PatchTST,val,Student_RDT,mse,0.000414
exchange_rate,24,DLinear-PatchTST,val,Student_RDT,mape,1.982249
exchange_rate,24,DLinear-PatchTST,val,Student_RDT,wape,1.983283
exchange_rate,24,DLinear-PatchTST,test,Student_RDT,mae,0.011982
exchange_rate,24,DLinear-PatchTST,test,Student_RDT,mse,0.000244
exchange_rate,24,DLinear-PatchTST,test,Student_RDT,mape,1.610014
exchange_rate,24,DLinear-PatchTST,test,Student_RDT,wape,1.588501
exchange_rate,24,DLinear-PatchTST,train,Student_Follower,mae,0.010147
exchange_rate,24,DLinear-PatchTST,train,Student_Follower,mse,0.000215
exchange_rate,24,DLinear-PatchTST,train,Student_Follower,mape,1.718520
exchange_rate,24,DLinear-PatchTST,train,Student_Follower,wape,1.694153
exchange_rate,24,DLinear-PatchTST,val,Student_Follower,mae,0.015280
exchange_rate,24,DLinear-PatchTST,val,Student_Follower,mse,0.000414
exchange_rate,24,DLinear-PatchTST,val,Student_Follower,mape,1.999665
